FullTime;FullTime_text;FullTime_int;Hour;Minute;Second;Period;LunchTime;DinnerTime
22:42:17;224217;224217;22;42;17;Evening;No;No
22:42:18;224218;224218;22;42;18;Evening;No;No
22:42:19;224219;224219;22;42;19;Evening;No;No
22:42:20;224220;224220;22;42;20;Evening;No;No
22:42:21;224221;224221;22;42;21;Evening;No;No
22:42:22;224222;224222;22;42;22;Evening;No;No
22:42:23;224223;224223;22;42;23;Evening;No;No
22:42:24;224224;224224;22;42;24;Evening;No;No
22:42:25;224225;224225;22;42;25;Evening;No;No
22:42:26;224226;224226;22;42;26;Evening;No;No
22:42:27;224227;224227;22;42;27;Evening;No;No
22:42:28;224228;224228;22;42;28;Evening;No;No
22:42:29;224229;224229;22;42;29;Evening;No;No
22:42:30;224230;224230;22;42;30;Evening;No;No
22:42:31;224231;224231;22;42;31;Evening;No;No
22:42:32;224232;224232;22;42;32;Evening;No;No
22:42:33;224233;224233;22;42;33;Evening;No;No
22:42:34;224234;224234;22;42;34;Evening;No;No
22:42:35;224235;224235;22;42;35;Evening;No;No
22:42:36;224236;224236;22;42;36;Evening;No;No
22:42:37;224237;224237;22;42;37;Evening;No;No
22:42:38;224238;224238;22;42;38;Evening;No;No
22:42:39;224239;224239;22;42;39;Evening;No;No
22:42:40;224240;224240;22;42;40;Evening;No;No
22:42:41;224241;224241;22;42;41;Evening;No;No
22:42:42;224242;224242;22;42;42;Evening;No;No
22:42:43;224243;224243;22;42;43;Evening;No;No
22:42:44;224244;224244;22;42;44;Evening;No;No
22:42:45;224245;224245;22;42;45;Evening;No;No
22:42:46;224246;224246;22;42;46;Evening;No;No
22:42:47;224247;224247;22;42;47;Evening;No;No
22:42:48;224248;224248;22;42;48;Evening;No;No
22:42:49;224249;224249;22;42;49;Evening;No;No
22:42:50;224250;224250;22;42;50;Evening;No;No
22:42:51;224251;224251;22;42;51;Evening;No;No
22:42:52;224252;224252;22;42;52;Evening;No;No
22:42:53;224253;224253;22;42;53;Evening;No;No
22:42:54;224254;224254;22;42;54;Evening;No;No
22:42:55;224255;224255;22;42;55;Evening;No;No
22:42:56;224256;224256;22;42;56;Evening;No;No
22:42:57;224257;224257;22;42;57;Evening;No;No
22:42:58;224258;224258;22;42;58;Evening;No;No
22:42:59;224259;224259;22;42;59;Evening;No;No
22:43:00;224300;224300;22;43;0;Evening;No;No
22:43:01;224301;224301;22;43;1;Evening;No;No
22:43:02;224302;224302;22;43;2;Evening;No;No
22:43:03;224303;224303;22;43;3;Evening;No;No
22:43:04;224304;224304;22;43;4;Evening;No;No
22:43:05;224305;224305;22;43;5;Evening;No;No
22:43:06;224306;224306;22;43;6;Evening;No;No
22:43:07;224307;224307;22;43;7;Evening;No;No
22:43:08;224308;224308;22;43;8;Evening;No;No
22:43:09;224309;224309;22;43;9;Evening;No;No
22:43:10;224310;224310;22;43;10;Evening;No;No
22:43:11;224311;224311;22;43;11;Evening;No;No
22:43:12;224312;224312;22;43;12;Evening;No;No
22:43:13;224313;224313;22;43;13;Evening;No;No
22:43:14;224314;224314;22;43;14;Evening;No;No
22:43:15;224315;224315;22;43;15;Evening;No;No
22:43:16;224316;224316;22;43;16;Evening;No;No
22:43:17;224317;224317;22;43;17;Evening;No;No
22:43:18;224318;224318;22;43;18;Evening;No;No
22:43:19;224319;224319;22;43;19;Evening;No;No
22:43:20;224320;224320;22;43;20;Evening;No;No
22:43:21;224321;224321;22;43;21;Evening;No;No
22:43:22;224322;224322;22;43;22;Evening;No;No
22:43:23;224323;224323;22;43;23;Evening;No;No
22:43:24;224324;224324;22;43;24;Evening;No;No
22:43:25;224325;224325;22;43;25;Evening;No;No
22:43:26;224326;224326;22;43;26;Evening;No;No
22:43:27;224327;224327;22;43;27;Evening;No;No
22:43:28;224328;224328;22;43;28;Evening;No;No
22:43:29;224329;224329;22;43;29;Evening;No;No
22:43:30;224330;224330;22;43;30;Evening;No;No
22:43:31;224331;224331;22;43;31;Evening;No;No
22:43:32;224332;224332;22;43;32;Evening;No;No
22:43:33;224333;224333;22;43;33;Evening;No;No
22:43:34;224334;224334;22;43;34;Evening;No;No
22:43:35;224335;224335;22;43;35;Evening;No;No
22:43:36;224336;224336;22;43;36;Evening;No;No
22:43:37;224337;224337;22;43;37;Evening;No;No
22:43:38;224338;224338;22;43;38;Evening;No;No
22:43:39;224339;224339;22;43;39;Evening;No;No
22:43:40;224340;224340;22;43;40;Evening;No;No
22:43:41;224341;224341;22;43;41;Evening;No;No
22:43:42;224342;224342;22;43;42;Evening;No;No
22:43:43;224343;224343;22;43;43;Evening;No;No
22:43:44;224344;224344;22;43;44;Evening;No;No
22:43:45;224345;224345;22;43;45;Evening;No;No
22:43:46;224346;224346;22;43;46;Evening;No;No
22:43:47;224347;224347;22;43;47;Evening;No;No
22:43:48;224348;224348;22;43;48;Evening;No;No
22:43:49;224349;224349;22;43;49;Evening;No;No
22:43:50;224350;224350;22;43;50;Evening;No;No
22:43:51;224351;224351;22;43;51;Evening;No;No
22:43:52;224352;224352;22;43;52;Evening;No;No
22:43:53;224353;224353;22;43;53;Evening;No;No
22:43:54;224354;224354;22;43;54;Evening;No;No
22:43:55;224355;224355;22;43;55;Evening;No;No
22:43:56;224356;224356;22;43;56;Evening;No;No
22:43:57;224357;224357;22;43;57;Evening;No;No
22:43:58;224358;224358;22;43;58;Evening;No;No
22:43:59;224359;224359;22;43;59;Evening;No;No
22:44:00;224400;224400;22;44;0;Evening;No;No
22:44:01;224401;224401;22;44;1;Evening;No;No
22:44:02;224402;224402;22;44;2;Evening;No;No
22:44:03;224403;224403;22;44;3;Evening;No;No
22:44:04;224404;224404;22;44;4;Evening;No;No
22:44:05;224405;224405;22;44;5;Evening;No;No
22:44:06;224406;224406;22;44;6;Evening;No;No
22:44:07;224407;224407;22;44;7;Evening;No;No
22:44:08;224408;224408;22;44;8;Evening;No;No
22:44:09;224409;224409;22;44;9;Evening;No;No
22:44:10;224410;224410;22;44;10;Evening;No;No
22:44:11;224411;224411;22;44;11;Evening;No;No
22:44:12;224412;224412;22;44;12;Evening;No;No
22:44:13;224413;224413;22;44;13;Evening;No;No
22:44:14;224414;224414;22;44;14;Evening;No;No
22:44:15;224415;224415;22;44;15;Evening;No;No
22:44:16;224416;224416;22;44;16;Evening;No;No
22:44:17;224417;224417;22;44;17;Evening;No;No
22:44:18;224418;224418;22;44;18;Evening;No;No
22:44:19;224419;224419;22;44;19;Evening;No;No
22:44:20;224420;224420;22;44;20;Evening;No;No
22:44:21;224421;224421;22;44;21;Evening;No;No
22:44:22;224422;224422;22;44;22;Evening;No;No
22:44:23;224423;224423;22;44;23;Evening;No;No
22:44:24;224424;224424;22;44;24;Evening;No;No
22:44:25;224425;224425;22;44;25;Evening;No;No
22:44:26;224426;224426;22;44;26;Evening;No;No
22:44:27;224427;224427;22;44;27;Evening;No;No
22:44:28;224428;224428;22;44;28;Evening;No;No
22:44:29;224429;224429;22;44;29;Evening;No;No
22:44:30;224430;224430;22;44;30;Evening;No;No
22:44:31;224431;224431;22;44;31;Evening;No;No
22:44:32;224432;224432;22;44;32;Evening;No;No
22:44:33;224433;224433;22;44;33;Evening;No;No
22:44:34;224434;224434;22;44;34;Evening;No;No
22:44:35;224435;224435;22;44;35;Evening;No;No
22:44:36;224436;224436;22;44;36;Evening;No;No
22:44:37;224437;224437;22;44;37;Evening;No;No
22:44:38;224438;224438;22;44;38;Evening;No;No
22:44:39;224439;224439;22;44;39;Evening;No;No
22:44:40;224440;224440;22;44;40;Evening;No;No
22:44:41;224441;224441;22;44;41;Evening;No;No
22:44:42;224442;224442;22;44;42;Evening;No;No
22:44:43;224443;224443;22;44;43;Evening;No;No
22:44:44;224444;224444;22;44;44;Evening;No;No
22:44:45;224445;224445;22;44;45;Evening;No;No
22:44:46;224446;224446;22;44;46;Evening;No;No
22:44:47;224447;224447;22;44;47;Evening;No;No
22:44:48;224448;224448;22;44;48;Evening;No;No
22:44:49;224449;224449;22;44;49;Evening;No;No
22:44:50;224450;224450;22;44;50;Evening;No;No
22:44:51;224451;224451;22;44;51;Evening;No;No
22:44:52;224452;224452;22;44;52;Evening;No;No
22:44:53;224453;224453;22;44;53;Evening;No;No
22:44:54;224454;224454;22;44;54;Evening;No;No
22:44:55;224455;224455;22;44;55;Evening;No;No
22:44:56;224456;224456;22;44;56;Evening;No;No
22:44:57;224457;224457;22;44;57;Evening;No;No
22:44:58;224458;224458;22;44;58;Evening;No;No
22:44:59;224459;224459;22;44;59;Evening;No;No
22:45:00;224500;224500;22;45;0;Evening;No;No
22:45:01;224501;224501;22;45;1;Evening;No;No
22:45:02;224502;224502;22;45;2;Evening;No;No
22:45:03;224503;224503;22;45;3;Evening;No;No
22:45:04;224504;224504;22;45;4;Evening;No;No
22:45:05;224505;224505;22;45;5;Evening;No;No
22:45:06;224506;224506;22;45;6;Evening;No;No
22:45:07;224507;224507;22;45;7;Evening;No;No
22:45:08;224508;224508;22;45;8;Evening;No;No
22:45:09;224509;224509;22;45;9;Evening;No;No
22:45:10;224510;224510;22;45;10;Evening;No;No
22:45:11;224511;224511;22;45;11;Evening;No;No
22:45:12;224512;224512;22;45;12;Evening;No;No
22:45:13;224513;224513;22;45;13;Evening;No;No
22:45:14;224514;224514;22;45;14;Evening;No;No
22:45:15;224515;224515;22;45;15;Evening;No;No
22:45:16;224516;224516;22;45;16;Evening;No;No
22:45:17;224517;224517;22;45;17;Evening;No;No
22:45:18;224518;224518;22;45;18;Evening;No;No
22:45:19;224519;224519;22;45;19;Evening;No;No
22:45:20;224520;224520;22;45;20;Evening;No;No
22:45:21;224521;224521;22;45;21;Evening;No;No
22:45:22;224522;224522;22;45;22;Evening;No;No
22:45:23;224523;224523;22;45;23;Evening;No;No
22:45:24;224524;224524;22;45;24;Evening;No;No
22:45:25;224525;224525;22;45;25;Evening;No;No
22:45:26;224526;224526;22;45;26;Evening;No;No
22:45:27;224527;224527;22;45;27;Evening;No;No
22:45:28;224528;224528;22;45;28;Evening;No;No
22:45:29;224529;224529;22;45;29;Evening;No;No
22:45:30;224530;224530;22;45;30;Evening;No;No
22:45:31;224531;224531;22;45;31;Evening;No;No
22:45:32;224532;224532;22;45;32;Evening;No;No
22:45:33;224533;224533;22;45;33;Evening;No;No
22:45:34;224534;224534;22;45;34;Evening;No;No
22:45:35;224535;224535;22;45;35;Evening;No;No
22:45:36;224536;224536;22;45;36;Evening;No;No
22:45:37;224537;224537;22;45;37;Evening;No;No
22:45:38;224538;224538;22;45;38;Evening;No;No
22:45:39;224539;224539;22;45;39;Evening;No;No
22:45:40;224540;224540;22;45;40;Evening;No;No
22:45:41;224541;224541;22;45;41;Evening;No;No
22:45:42;224542;224542;22;45;42;Evening;No;No
22:45:43;224543;224543;22;45;43;Evening;No;No
22:45:44;224544;224544;22;45;44;Evening;No;No
22:45:45;224545;224545;22;45;45;Evening;No;No
22:45:46;224546;224546;22;45;46;Evening;No;No
22:45:47;224547;224547;22;45;47;Evening;No;No
22:45:48;224548;224548;22;45;48;Evening;No;No
22:45:49;224549;224549;22;45;49;Evening;No;No
22:45:50;224550;224550;22;45;50;Evening;No;No
22:45:51;224551;224551;22;45;51;Evening;No;No
22:45:52;224552;224552;22;45;52;Evening;No;No
22:45:53;224553;224553;22;45;53;Evening;No;No
22:45:54;224554;224554;22;45;54;Evening;No;No
22:45:55;224555;224555;22;45;55;Evening;No;No
22:45:56;224556;224556;22;45;56;Evening;No;No
22:45:57;224557;224557;22;45;57;Evening;No;No
22:45:58;224558;224558;22;45;58;Evening;No;No
22:45:59;224559;224559;22;45;59;Evening;No;No
22:46:00;224600;224600;22;46;0;Evening;No;No
22:46:01;224601;224601;22;46;1;Evening;No;No
22:46:02;224602;224602;22;46;2;Evening;No;No
22:46:03;224603;224603;22;46;3;Evening;No;No
22:46:04;224604;224604;22;46;4;Evening;No;No
22:46:05;224605;224605;22;46;5;Evening;No;No
22:46:06;224606;224606;22;46;6;Evening;No;No
22:46:07;224607;224607;22;46;7;Evening;No;No
22:46:08;224608;224608;22;46;8;Evening;No;No
22:46:09;224609;224609;22;46;9;Evening;No;No
22:46:10;224610;224610;22;46;10;Evening;No;No
22:46:11;224611;224611;22;46;11;Evening;No;No
22:46:12;224612;224612;22;46;12;Evening;No;No
22:46:13;224613;224613;22;46;13;Evening;No;No
22:46:14;224614;224614;22;46;14;Evening;No;No
22:46:15;224615;224615;22;46;15;Evening;No;No
22:46:16;224616;224616;22;46;16;Evening;No;No
22:46:17;224617;224617;22;46;17;Evening;No;No
22:46:18;224618;224618;22;46;18;Evening;No;No
22:46:19;224619;224619;22;46;19;Evening;No;No
22:46:20;224620;224620;22;46;20;Evening;No;No
22:46:21;224621;224621;22;46;21;Evening;No;No
22:46:22;224622;224622;22;46;22;Evening;No;No
22:46:23;224623;224623;22;46;23;Evening;No;No
22:46:24;224624;224624;22;46;24;Evening;No;No
22:46:25;224625;224625;22;46;25;Evening;No;No
22:46:26;224626;224626;22;46;26;Evening;No;No
22:46:27;224627;224627;22;46;27;Evening;No;No
22:46:28;224628;224628;22;46;28;Evening;No;No
22:46:29;224629;224629;22;46;29;Evening;No;No
22:46:30;224630;224630;22;46;30;Evening;No;No
22:46:31;224631;224631;22;46;31;Evening;No;No
22:46:32;224632;224632;22;46;32;Evening;No;No
22:46:33;224633;224633;22;46;33;Evening;No;No
22:46:34;224634;224634;22;46;34;Evening;No;No
22:46:35;224635;224635;22;46;35;Evening;No;No
22:46:36;224636;224636;22;46;36;Evening;No;No
22:46:37;224637;224637;22;46;37;Evening;No;No
22:46:38;224638;224638;22;46;38;Evening;No;No
22:46:39;224639;224639;22;46;39;Evening;No;No
22:46:40;224640;224640;22;46;40;Evening;No;No
22:46:41;224641;224641;22;46;41;Evening;No;No
22:46:42;224642;224642;22;46;42;Evening;No;No
22:46:43;224643;224643;22;46;43;Evening;No;No
22:46:44;224644;224644;22;46;44;Evening;No;No
22:46:45;224645;224645;22;46;45;Evening;No;No
22:46:46;224646;224646;22;46;46;Evening;No;No
22:46:47;224647;224647;22;46;47;Evening;No;No
22:46:48;224648;224648;22;46;48;Evening;No;No
22:46:49;224649;224649;22;46;49;Evening;No;No
22:46:50;224650;224650;22;46;50;Evening;No;No
22:46:51;224651;224651;22;46;51;Evening;No;No
22:46:52;224652;224652;22;46;52;Evening;No;No
22:46:53;224653;224653;22;46;53;Evening;No;No
22:46:54;224654;224654;22;46;54;Evening;No;No
22:46:55;224655;224655;22;46;55;Evening;No;No
22:46:56;224656;224656;22;46;56;Evening;No;No
22:46:57;224657;224657;22;46;57;Evening;No;No
22:46:58;224658;224658;22;46;58;Evening;No;No
22:46:59;224659;224659;22;46;59;Evening;No;No
22:47:00;224700;224700;22;47;0;Evening;No;No
22:47:01;224701;224701;22;47;1;Evening;No;No
22:47:02;224702;224702;22;47;2;Evening;No;No
22:47:03;224703;224703;22;47;3;Evening;No;No
22:47:04;224704;224704;22;47;4;Evening;No;No
22:47:05;224705;224705;22;47;5;Evening;No;No
22:47:06;224706;224706;22;47;6;Evening;No;No
22:47:07;224707;224707;22;47;7;Evening;No;No
22:47:08;224708;224708;22;47;8;Evening;No;No
22:47:09;224709;224709;22;47;9;Evening;No;No
22:47:10;224710;224710;22;47;10;Evening;No;No
22:47:11;224711;224711;22;47;11;Evening;No;No
22:47:12;224712;224712;22;47;12;Evening;No;No
22:47:13;224713;224713;22;47;13;Evening;No;No
22:47:14;224714;224714;22;47;14;Evening;No;No
22:47:15;224715;224715;22;47;15;Evening;No;No
22:47:16;224716;224716;22;47;16;Evening;No;No
22:47:17;224717;224717;22;47;17;Evening;No;No
22:47:18;224718;224718;22;47;18;Evening;No;No
22:47:19;224719;224719;22;47;19;Evening;No;No
22:47:20;224720;224720;22;47;20;Evening;No;No
22:47:21;224721;224721;22;47;21;Evening;No;No
22:47:22;224722;224722;22;47;22;Evening;No;No
22:47:23;224723;224723;22;47;23;Evening;No;No
22:47:24;224724;224724;22;47;24;Evening;No;No
22:47:25;224725;224725;22;47;25;Evening;No;No
22:47:26;224726;224726;22;47;26;Evening;No;No
22:47:27;224727;224727;22;47;27;Evening;No;No
22:47:28;224728;224728;22;47;28;Evening;No;No
22:47:29;224729;224729;22;47;29;Evening;No;No
22:47:30;224730;224730;22;47;30;Evening;No;No
22:47:31;224731;224731;22;47;31;Evening;No;No
22:47:32;224732;224732;22;47;32;Evening;No;No
22:47:33;224733;224733;22;47;33;Evening;No;No
22:47:34;224734;224734;22;47;34;Evening;No;No
22:47:35;224735;224735;22;47;35;Evening;No;No
22:47:36;224736;224736;22;47;36;Evening;No;No
22:47:37;224737;224737;22;47;37;Evening;No;No
22:47:38;224738;224738;22;47;38;Evening;No;No
22:47:39;224739;224739;22;47;39;Evening;No;No
22:47:40;224740;224740;22;47;40;Evening;No;No
22:47:41;224741;224741;22;47;41;Evening;No;No
22:47:42;224742;224742;22;47;42;Evening;No;No
22:47:43;224743;224743;22;47;43;Evening;No;No
22:47:44;224744;224744;22;47;44;Evening;No;No
22:47:45;224745;224745;22;47;45;Evening;No;No
22:47:46;224746;224746;22;47;46;Evening;No;No
22:47:47;224747;224747;22;47;47;Evening;No;No
22:47:48;224748;224748;22;47;48;Evening;No;No
22:47:49;224749;224749;22;47;49;Evening;No;No
22:47:50;224750;224750;22;47;50;Evening;No;No
22:47:51;224751;224751;22;47;51;Evening;No;No
22:47:52;224752;224752;22;47;52;Evening;No;No
22:47:53;224753;224753;22;47;53;Evening;No;No
22:47:54;224754;224754;22;47;54;Evening;No;No
22:47:55;224755;224755;22;47;55;Evening;No;No
22:47:56;224756;224756;22;47;56;Evening;No;No
22:47:57;224757;224757;22;47;57;Evening;No;No
22:47:58;224758;224758;22;47;58;Evening;No;No
22:47:59;224759;224759;22;47;59;Evening;No;No
22:48:00;224800;224800;22;48;0;Evening;No;No
22:48:01;224801;224801;22;48;1;Evening;No;No
22:48:02;224802;224802;22;48;2;Evening;No;No
22:48:03;224803;224803;22;48;3;Evening;No;No
22:48:04;224804;224804;22;48;4;Evening;No;No
22:48:05;224805;224805;22;48;5;Evening;No;No
22:48:06;224806;224806;22;48;6;Evening;No;No
22:48:07;224807;224807;22;48;7;Evening;No;No
22:48:08;224808;224808;22;48;8;Evening;No;No
22:48:09;224809;224809;22;48;9;Evening;No;No
22:48:10;224810;224810;22;48;10;Evening;No;No
22:48:11;224811;224811;22;48;11;Evening;No;No
22:48:12;224812;224812;22;48;12;Evening;No;No
22:48:13;224813;224813;22;48;13;Evening;No;No
22:48:14;224814;224814;22;48;14;Evening;No;No
22:48:15;224815;224815;22;48;15;Evening;No;No
22:48:16;224816;224816;22;48;16;Evening;No;No
22:48:17;224817;224817;22;48;17;Evening;No;No
22:48:18;224818;224818;22;48;18;Evening;No;No
22:48:19;224819;224819;22;48;19;Evening;No;No
22:48:20;224820;224820;22;48;20;Evening;No;No
22:48:21;224821;224821;22;48;21;Evening;No;No
22:48:22;224822;224822;22;48;22;Evening;No;No
22:48:23;224823;224823;22;48;23;Evening;No;No
22:48:24;224824;224824;22;48;24;Evening;No;No
22:48:25;224825;224825;22;48;25;Evening;No;No
22:48:26;224826;224826;22;48;26;Evening;No;No
22:48:27;224827;224827;22;48;27;Evening;No;No
22:48:28;224828;224828;22;48;28;Evening;No;No
22:48:29;224829;224829;22;48;29;Evening;No;No
22:48:30;224830;224830;22;48;30;Evening;No;No
22:48:31;224831;224831;22;48;31;Evening;No;No
22:48:32;224832;224832;22;48;32;Evening;No;No
22:48:33;224833;224833;22;48;33;Evening;No;No
22:48:34;224834;224834;22;48;34;Evening;No;No
22:48:35;224835;224835;22;48;35;Evening;No;No
22:48:36;224836;224836;22;48;36;Evening;No;No
22:48:37;224837;224837;22;48;37;Evening;No;No
22:48:38;224838;224838;22;48;38;Evening;No;No
22:48:39;224839;224839;22;48;39;Evening;No;No
22:48:40;224840;224840;22;48;40;Evening;No;No
22:48:41;224841;224841;22;48;41;Evening;No;No
22:48:42;224842;224842;22;48;42;Evening;No;No
22:48:43;224843;224843;22;48;43;Evening;No;No
22:48:44;224844;224844;22;48;44;Evening;No;No
22:48:45;224845;224845;22;48;45;Evening;No;No
22:48:46;224846;224846;22;48;46;Evening;No;No
22:48:47;224847;224847;22;48;47;Evening;No;No
22:48:48;224848;224848;22;48;48;Evening;No;No
22:48:49;224849;224849;22;48;49;Evening;No;No
22:48:50;224850;224850;22;48;50;Evening;No;No
22:48:51;224851;224851;22;48;51;Evening;No;No
22:48:52;224852;224852;22;48;52;Evening;No;No
22:48:53;224853;224853;22;48;53;Evening;No;No
22:48:54;224854;224854;22;48;54;Evening;No;No
22:48:55;224855;224855;22;48;55;Evening;No;No
22:48:56;224856;224856;22;48;56;Evening;No;No
22:48:57;224857;224857;22;48;57;Evening;No;No
22:48:58;224858;224858;22;48;58;Evening;No;No
22:48:59;224859;224859;22;48;59;Evening;No;No
22:49:00;224900;224900;22;49;0;Evening;No;No
22:49:01;224901;224901;22;49;1;Evening;No;No
22:49:02;224902;224902;22;49;2;Evening;No;No
22:49:03;224903;224903;22;49;3;Evening;No;No
22:49:04;224904;224904;22;49;4;Evening;No;No
22:49:05;224905;224905;22;49;5;Evening;No;No
22:49:06;224906;224906;22;49;6;Evening;No;No
22:49:07;224907;224907;22;49;7;Evening;No;No
22:49:08;224908;224908;22;49;8;Evening;No;No
22:49:09;224909;224909;22;49;9;Evening;No;No
22:49:10;224910;224910;22;49;10;Evening;No;No
22:49:11;224911;224911;22;49;11;Evening;No;No
22:49:12;224912;224912;22;49;12;Evening;No;No
22:49:13;224913;224913;22;49;13;Evening;No;No
22:49:14;224914;224914;22;49;14;Evening;No;No
22:49:15;224915;224915;22;49;15;Evening;No;No
22:49:16;224916;224916;22;49;16;Evening;No;No
22:49:17;224917;224917;22;49;17;Evening;No;No
22:49:18;224918;224918;22;49;18;Evening;No;No
22:49:19;224919;224919;22;49;19;Evening;No;No
22:49:20;224920;224920;22;49;20;Evening;No;No
22:49:21;224921;224921;22;49;21;Evening;No;No
22:49:22;224922;224922;22;49;22;Evening;No;No
22:49:23;224923;224923;22;49;23;Evening;No;No
22:49:24;224924;224924;22;49;24;Evening;No;No
22:49:25;224925;224925;22;49;25;Evening;No;No
22:49:26;224926;224926;22;49;26;Evening;No;No
22:49:27;224927;224927;22;49;27;Evening;No;No
22:49:28;224928;224928;22;49;28;Evening;No;No
22:49:29;224929;224929;22;49;29;Evening;No;No
22:49:30;224930;224930;22;49;30;Evening;No;No
22:49:31;224931;224931;22;49;31;Evening;No;No
22:49:32;224932;224932;22;49;32;Evening;No;No
22:49:33;224933;224933;22;49;33;Evening;No;No
22:49:34;224934;224934;22;49;34;Evening;No;No
22:49:35;224935;224935;22;49;35;Evening;No;No
22:49:36;224936;224936;22;49;36;Evening;No;No
22:49:37;224937;224937;22;49;37;Evening;No;No
22:49:38;224938;224938;22;49;38;Evening;No;No
22:49:39;224939;224939;22;49;39;Evening;No;No
22:49:40;224940;224940;22;49;40;Evening;No;No
22:49:41;224941;224941;22;49;41;Evening;No;No
22:49:42;224942;224942;22;49;42;Evening;No;No
22:49:43;224943;224943;22;49;43;Evening;No;No
22:49:44;224944;224944;22;49;44;Evening;No;No
22:49:45;224945;224945;22;49;45;Evening;No;No
22:49:46;224946;224946;22;49;46;Evening;No;No
22:49:47;224947;224947;22;49;47;Evening;No;No
22:49:48;224948;224948;22;49;48;Evening;No;No
22:49:49;224949;224949;22;49;49;Evening;No;No
22:49:50;224950;224950;22;49;50;Evening;No;No
22:49:51;224951;224951;22;49;51;Evening;No;No
22:49:52;224952;224952;22;49;52;Evening;No;No
22:49:53;224953;224953;22;49;53;Evening;No;No
22:49:54;224954;224954;22;49;54;Evening;No;No
22:49:55;224955;224955;22;49;55;Evening;No;No
22:49:56;224956;224956;22;49;56;Evening;No;No
22:49:57;224957;224957;22;49;57;Evening;No;No
22:49:58;224958;224958;22;49;58;Evening;No;No
22:49:59;224959;224959;22;49;59;Evening;No;No
22:50:00;225000;225000;22;50;0;Evening;No;No
22:50:01;225001;225001;22;50;1;Evening;No;No
22:50:02;225002;225002;22;50;2;Evening;No;No
22:50:03;225003;225003;22;50;3;Evening;No;No
22:50:04;225004;225004;22;50;4;Evening;No;No
22:50:05;225005;225005;22;50;5;Evening;No;No
22:50:06;225006;225006;22;50;6;Evening;No;No
22:50:07;225007;225007;22;50;7;Evening;No;No
22:50:08;225008;225008;22;50;8;Evening;No;No
22:50:09;225009;225009;22;50;9;Evening;No;No
22:50:10;225010;225010;22;50;10;Evening;No;No
22:50:11;225011;225011;22;50;11;Evening;No;No
22:50:12;225012;225012;22;50;12;Evening;No;No
22:50:13;225013;225013;22;50;13;Evening;No;No
22:50:14;225014;225014;22;50;14;Evening;No;No
22:50:15;225015;225015;22;50;15;Evening;No;No
22:50:16;225016;225016;22;50;16;Evening;No;No
22:50:17;225017;225017;22;50;17;Evening;No;No
22:50:18;225018;225018;22;50;18;Evening;No;No
22:50:19;225019;225019;22;50;19;Evening;No;No
22:50:20;225020;225020;22;50;20;Evening;No;No
22:50:21;225021;225021;22;50;21;Evening;No;No
22:50:22;225022;225022;22;50;22;Evening;No;No
22:50:23;225023;225023;22;50;23;Evening;No;No
22:50:24;225024;225024;22;50;24;Evening;No;No
22:50:25;225025;225025;22;50;25;Evening;No;No
22:50:26;225026;225026;22;50;26;Evening;No;No
22:50:27;225027;225027;22;50;27;Evening;No;No
22:50:28;225028;225028;22;50;28;Evening;No;No
22:50:29;225029;225029;22;50;29;Evening;No;No
22:50:30;225030;225030;22;50;30;Evening;No;No
22:50:31;225031;225031;22;50;31;Evening;No;No
22:50:32;225032;225032;22;50;32;Evening;No;No
22:50:33;225033;225033;22;50;33;Evening;No;No
22:50:34;225034;225034;22;50;34;Evening;No;No
22:50:35;225035;225035;22;50;35;Evening;No;No
22:50:36;225036;225036;22;50;36;Evening;No;No
22:50:37;225037;225037;22;50;37;Evening;No;No
22:50:38;225038;225038;22;50;38;Evening;No;No
22:50:39;225039;225039;22;50;39;Evening;No;No
22:50:40;225040;225040;22;50;40;Evening;No;No
22:50:41;225041;225041;22;50;41;Evening;No;No
22:50:42;225042;225042;22;50;42;Evening;No;No
22:50:43;225043;225043;22;50;43;Evening;No;No
22:50:44;225044;225044;22;50;44;Evening;No;No
22:50:45;225045;225045;22;50;45;Evening;No;No
22:50:46;225046;225046;22;50;46;Evening;No;No
22:50:47;225047;225047;22;50;47;Evening;No;No
22:50:48;225048;225048;22;50;48;Evening;No;No
22:50:49;225049;225049;22;50;49;Evening;No;No
22:50:50;225050;225050;22;50;50;Evening;No;No
22:50:51;225051;225051;22;50;51;Evening;No;No
22:50:52;225052;225052;22;50;52;Evening;No;No
22:50:53;225053;225053;22;50;53;Evening;No;No
22:50:54;225054;225054;22;50;54;Evening;No;No
22:50:55;225055;225055;22;50;55;Evening;No;No
22:50:56;225056;225056;22;50;56;Evening;No;No
22:50:57;225057;225057;22;50;57;Evening;No;No
22:50:58;225058;225058;22;50;58;Evening;No;No
22:50:59;225059;225059;22;50;59;Evening;No;No
22:51:00;225100;225100;22;51;0;Evening;No;No
22:51:01;225101;225101;22;51;1;Evening;No;No
22:51:02;225102;225102;22;51;2;Evening;No;No
22:51:03;225103;225103;22;51;3;Evening;No;No
22:51:04;225104;225104;22;51;4;Evening;No;No
22:51:05;225105;225105;22;51;5;Evening;No;No
22:51:06;225106;225106;22;51;6;Evening;No;No
22:51:07;225107;225107;22;51;7;Evening;No;No
22:51:08;225108;225108;22;51;8;Evening;No;No
22:51:09;225109;225109;22;51;9;Evening;No;No
22:51:10;225110;225110;22;51;10;Evening;No;No
22:51:11;225111;225111;22;51;11;Evening;No;No
22:51:12;225112;225112;22;51;12;Evening;No;No
